buffer size, number of tokens, const latency ms, throughput 1/s
5, 20, 2, 395
5, 20, 2, 395
5, 20, 2, 395
5, 20, 2, 395
5, 20, 2, 397
5, 20, 2, 396
5, 20, 2, 397
5, 20, 2, 396
5, 20, 2, 397
5, 20, 2, 398
5, 20, 2, 397
5, 20, 2, 396
5, 20, 2, 396
5, 20, 2, 397
5, 20, 2, 396
5, 20, 2, 396
5, 20, 2, 396
5, 20, 2, 396
5, 20, 2, 396
5, 20, 2, 396
5, 20, 2, 396
5, 20, 2, 396
5, 20, 2, 396
5, 20, 2, 396
5, 20, 2, 396
5, 20, 2, 396
5, 20, 2, 396
5, 20, 2, 396
5, 20, 2, 396
5, 20, 2, 396
5, 20, 2, 396
5, 20, 2, 396
5, 20, 2, 396
5, 20, 2, 396
5, 30, 2, 396
5, 30, 2, 396
5, 30, 2, 396
5, 30, 2, 395
5, 30, 2, 395
5, 30, 2, 395
5, 30, 2, 395
5, 30, 2, 395
5, 30, 2, 396
5, 30, 2, 395
5, 30, 2, 397
5, 30, 2, 397
5, 30, 2, 397
5, 30, 2, 397
5, 30, 2, 397
5, 30, 2, 397
5, 30, 2, 397
5, 30, 2, 397
5, 30, 2, 397
5, 30, 2, 397
5, 30, 2, 398
5, 30, 2, 398
5, 30, 2, 398
5, 30, 2, 397
5, 30, 2, 398
5, 30, 2, 398
5, 30, 2, 398
5, 30, 2, 398
5, 30, 2, 398
5, 30, 2, 398
5, 30, 2, 395
5, 30, 2, 395
5, 30, 2, 395
5, 30, 2, 395
5, 30, 2, 395
5, 30, 2, 395
5, 30, 2, 395
5, 30, 2, 395
5, 30, 2, 396
5, 30, 2, 395
5, 30, 2, 399
5, 30, 2, 399
5, 30, 2, 398
5, 30, 2, 399
5, 30, 2, 398
5, 30, 2, 399
5, 30, 2, 398
5, 30, 2, 399
5, 30, 2, 398
5, 30, 2, 399
5, 40, 2, 397
5, 40, 2, 397
5, 40, 2, 397
5, 40, 2, 396
5, 40, 2, 396
5, 40, 2, 396
5, 40, 2, 397
5, 40, 2, 396
5, 40, 2, 396
5, 40, 2, 397
5, 40, 2, 396
5, 40, 2, 395
5, 40, 2, 396
5, 40, 2, 395
5, 40, 2, 396
5, 40, 2, 396
5, 40, 2, 396
5, 40, 2, 396
5, 40, 2, 396
5, 40, 2, 396
5, 40, 2, 394
5, 40, 2, 394
5, 40, 2, 394
5, 40, 2, 394
5, 40, 2, 394
5, 40, 2, 394
5, 40, 2, 394
5, 40, 2, 394
5, 40, 2, 394
5, 40, 2, 394
5, 40, 2, 395
5, 40, 2, 395
5, 40, 2, 395
5, 40, 2, 394
5, 40, 2, 394
5, 40, 2, 394
5, 40, 2, 395
5, 40, 2, 394
5, 40, 2, 394
5, 40, 2, 395
5, 40, 2, 396
5, 40, 2, 396
5, 40, 2, 396
5, 40, 2, 396
5, 40, 2, 396
5, 40, 2, 396
5, 40, 2, 396
5, 40, 2, 396
5, 40, 2, 396
5, 40, 2, 396
5, 50, 2, 399
5, 50, 2, 399
5, 50, 2, 398
5, 50, 2, 398
5, 50, 2, 399
5, 50, 2, 399
5, 50, 2, 398
5, 50, 2, 398
5, 50, 2, 398
5, 50, 2, 398
5, 50, 2, 393
5, 50, 2, 394
5, 50, 2, 394
5, 50, 2, 395
5, 50, 2, 394
5, 50, 2, 393
5, 50, 2, 394
5, 50, 2, 395
5, 50, 2, 394
5, 50, 2, 395
5, 50, 2, 397
5, 50, 2, 397
5, 50, 2, 397
5, 50, 2, 398
5, 50, 2, 397
5, 50, 2, 397
5, 50, 2, 397
5, 50, 2, 397
5, 50, 2, 397
5, 50, 2, 397
5, 50, 2, 397
5, 50, 2, 397
5, 50, 2, 398
5, 50, 2, 397
5, 50, 2, 397
5, 50, 2, 397
5, 50, 2, 397
5, 50, 2, 397
5, 50, 2, 398
5, 50, 2, 397
5, 50, 2, 396
5, 50, 2, 397
5, 50, 2, 396
5, 50, 2, 396
5, 50, 2, 396
5, 50, 2, 396
5, 50, 2, 397
5, 50, 2, 397
5, 50, 2, 396
5, 50, 2, 396
5, 10, 10, 85
5, 10, 10, 85
5, 10, 10, 85
5, 10, 10, 85
5, 10, 10, 85
5, 10, 10, 85
5, 10, 10, 85
5, 10, 10, 85
5, 10, 10, 85
5, 10, 10, 85
5, 10, 10, 86
5, 10, 10, 86
5, 10, 10, 86
5, 10, 10, 86
5, 10, 10, 86
5, 10, 10, 86
5, 10, 10, 86
5, 10, 10, 86
5, 10, 10, 86
5, 10, 10, 86
5, 10, 10, 85
5, 10, 10, 85
5, 10, 10, 85
5, 10, 10, 85
5, 10, 10, 85
5, 10, 10, 85
5, 10, 10, 85
5, 10, 10, 85
5, 10, 10, 85
5, 10, 10, 85
5, 10, 10, 84
5, 10, 10, 84
5, 10, 10, 84
5, 10, 10, 84
5, 10, 10, 84
5, 10, 10, 84
5, 10, 10, 84
5, 10, 10, 84
5, 10, 10, 84
5, 10, 10, 85
5, 20, 10, 85
5, 20, 10, 85
5, 20, 10, 85
5, 20, 10, 85
5, 20, 10, 85
5, 20, 10, 85
5, 20, 10, 86
5, 20, 10, 86
5, 20, 10, 85
5, 20, 10, 85
5, 20, 10, 85
5, 20, 10, 85
5, 20, 10, 85
5, 20, 10, 85
5, 20, 10, 85
5, 20, 10, 85
5, 20, 10, 86
5, 20, 10, 84
5, 20, 10, 85
5, 20, 10, 85
5, 20, 10, 85
5, 20, 10, 84
5, 20, 10, 84
5, 20, 10, 85
5, 20, 10, 84
5, 20, 10, 84
5, 20, 10, 86
5, 20, 10, 83
5, 20, 10, 84
5, 20, 10, 85
5, 20, 10, 85
5, 20, 10, 84
5, 20, 10, 84
5, 20, 10, 85
5, 20, 10, 84
5, 20, 10, 84
5, 20, 10, 84
5, 20, 10, 83
5, 20, 10, 84
5, 20, 10, 85
5, 20, 10, 85
5, 20, 10, 85
5, 20, 10, 85
5, 20, 10, 85
5, 20, 10, 85
5, 20, 10, 85
5, 20, 10, 85
5, 20, 10, 85
5, 20, 10, 85
5, 20, 10, 85
5, 30, 10, 86
5, 30, 10, 86
5, 30, 10, 86
5, 30, 10, 86
5, 30, 10, 86
5, 30, 10, 85
5, 30, 10, 85
5, 30, 10, 85
5, 30, 10, 85
5, 30, 10, 85
5, 30, 10, 84
5, 30, 10, 84
5, 30, 10, 84
5, 30, 10, 84
5, 30, 10, 84
5, 30, 10, 84
5, 30, 10, 84
5, 30, 10, 84
5, 30, 10, 84
5, 30, 10, 84
5, 30, 10, 86
5, 30, 10, 86
5, 30, 10, 86
5, 30, 10, 86
5, 30, 10, 86
5, 30, 10, 85
5, 30, 10, 86
5, 30, 10, 86
5, 30, 10, 86
5, 30, 10, 86
5, 30, 10, 85
5, 30, 10, 85
5, 30, 10, 85
5, 30, 10, 85
5, 30, 10, 85
5, 30, 10, 85
5, 30, 10, 85
5, 30, 10, 85
5, 30, 10, 85
5, 30, 10, 85
5, 30, 10, 85
5, 30, 10, 85
5, 30, 10, 85
5, 30, 10, 85
5, 30, 10, 85
5, 30, 10, 85
5, 30, 10, 85
5, 30, 10, 86
5, 30, 10, 85
5, 30, 10, 85
5, 40, 10, 86
5, 40, 10, 85
5, 40, 10, 87
5, 40, 10, 86
5, 40, 10, 86
5, 40, 10, 85
5, 40, 10, 85
5, 40, 10, 85
5, 40, 10, 86
5, 40, 10, 86
5, 40, 10, 84
5, 40, 10, 84
5, 40, 10, 84
5, 40, 10, 85
5, 40, 10, 84
5, 40, 10, 85
5, 40, 10, 85
5, 40, 10, 86
5, 40, 10, 85
5, 40, 10, 86
5, 40, 10, 86
5, 40, 10, 87
5, 40, 10, 86
5, 40, 10, 86
5, 40, 10, 87
5, 40, 10, 87
5, 40, 10, 86
5, 40, 10, 87
5, 40, 10, 87
5, 40, 10, 86
5, 40, 10, 84
5, 40, 10, 84
5, 40, 10, 84
5, 40, 10, 84
5, 40, 10, 84
5, 40, 10, 84
5, 40, 10, 84
5, 40, 10, 84
5, 40, 10, 84
5, 40, 10, 84
5, 40, 10, 85
5, 40, 10, 85
5, 40, 10, 85
5, 40, 10, 85
5, 40, 10, 85
5, 40, 10, 85
5, 40, 10, 85
5, 40, 10, 85
5, 40, 10, 85
5, 40, 10, 86
5, 50, 10, 85
5, 50, 10, 86
5, 50, 10, 86
5, 50, 10, 85
5, 50, 10, 85
5, 50, 10, 86
5, 50, 10, 86
5, 50, 10, 86
5, 50, 10, 86
5, 50, 10, 87
5, 50, 10, 85
5, 50, 10, 85
5, 50, 10, 85
5, 50, 10, 85
5, 50, 10, 86
5, 50, 10, 86
5, 50, 10, 86
5, 50, 10, 86
5, 50, 10, 85
5, 50, 10, 84
5, 50, 10, 85
5, 50, 10, 85
5, 50, 10, 85
5, 50, 10, 86
5, 50, 10, 86
5, 50, 10, 86
5, 50, 10, 86
5, 50, 10, 86
5, 50, 10, 85
5, 50, 10, 85
5, 50, 10, 84
5, 50, 10, 85
5, 50, 10, 85
5, 50, 10, 85
5, 50, 10, 85
5, 50, 10, 86
5, 50, 10, 86
5, 50, 10, 86
5, 50, 10, 85
5, 50, 10, 84
5, 50, 10, 85
5, 50, 10, 84
5, 50, 10, 84
5, 50, 10, 84
5, 50, 10, 85
5, 50, 10, 85
5, 50, 10, 84
5, 50, 10, 84
5, 50, 10, 84
5, 50, 10, 84
