num of nodes, num of messages, latency ns
4, 2, 28063
4, 1, 18206
end of: 3 nodes ring test
3, 2, 31735
3, 2, 15101
3, 1, 22495
3, 2, 59127
3, 2, 50639
3, 1, 15475
3, 2, 29936
3, 2, 18647
3, 1, 22330
3, 2, 16919
3, 2, 11905
3, 1, 21546
3, 2, 18123
3, 2, 11821
3, 1, 19061
3, 2, 17624
3, 2, 17050
3, 1, 16598
3, 2, 46124
3, 2, 38741
3, 1, 20979
3, 2, 24637
3, 2, 22321
3, 1, 14385
3, 2, 74533
3, 2, 45308
3, 1, 21719
3, 2, 24119
3, 2, 18270
3, 1, 16181
3, 2, 16484
3, 2, 16087
3, 1, 15913
3, 2, 33631
3, 2, 26616
3, 1, 57470
3, 2, 35105
3, 2, 31287
3, 1, 46081
3, 2, 15856
3, 2, 9170
3, 1, 29695
3, 2, 16438
3, 2, 16258
3, 1, 13777
3, 2, 14738
3, 2, 11336
3, 1, 14502
3, 2, 28855
3, 2, 29521
3, 1, 15224
3, 2, 41972
3, 2, 62415
3, 1, 39606
3, 2, 18372
3, 2, 10625
3, 1, 26800
3, 2, 50682
3, 2, 51422
3, 1, 29259
3, 2, 58211
3, 2, 11270
3, 1, 28810
3, 2, 18557
3, 2, 17200
3, 1, 52249
3, 2, 27894
3, 2, 16471
3, 1, 21236
3, 2, 41236
3, 2, 39289
3, 1, 32483
3, 2, 32330
3, 2, 22611
3, 1, 20314
3, 2, 29837
3, 2, 9840
3, 1, 47350
3, 2, 16655
3, 2, 19726
3, 1, 50769
3, 2, 61710
3, 2, 32664
3, 1, 51223
3, 2, 44120
3, 2, 39662
3, 1, 31955
3, 2, 16527
3, 2, 16214
3, 1, 14681
3, 2, 51055
3, 2, 52823
3, 1, 14042
3, 2, 15804
3, 2, 16027
3, 1, 14982
3, 2, 49882
3, 2, 47513
3, 1, 35193
3, 2, 36059
3, 2, 13715
3, 1, 16597
3, 2, 24381
3, 2, 14576
3, 1, 41027
3, 2, 77243
3, 2, 65317
3, 1, 24684
3, 2, 43889
3, 2, 25733
3, 1, 105435
3, 2, 50112
3, 2, 57636
3, 1, 43730
3, 2, 16160
3, 2, 16377
3, 1, 30045
3, 2, 16635
3, 2, 16078
3, 1, 15389
3, 2, 36196
3, 2, 38091
3, 1, 15803
3, 2, 47683
3, 2, 41100
3, 1, 41875
3, 2, 55236
3, 2, 15419
3, 1, 28636
3, 2, 19506
3, 2, 18152
3, 1, 63753
3, 2, 17544
3, 2, 16704
3, 1, 33702
3, 2, 36355
3, 2, 33335
3, 1, 39557
3, 2, 18226
3, 2, 12092
3, 1, 41405
3, 2, 39874
3, 2, 37065
3, 1, 39285
3, 2, 43359
3, 2, 36936
3, 1, 72127
3, 2, 12275
3, 2, 7775
3, 1, 17329
3, 2, 51034
3, 2, 44860
3, 1, 14726
3, 2, 55736
3, 2, 44660
3, 1, 31626
3, 2, 36227
3, 2, 31419
3, 1, 40753
3, 2, 35295
3, 2, 30586
3, 1, 13185
3, 2, 47898
3, 2, 43631
3, 1, 41589
3, 2, 20746
3, 2, 18055
3, 1, 47945
3, 2, 44703
3, 2, 37718
3, 1, 16277
3, 2, 17610
3, 2, 17159
3, 1, 12432
3, 2, 18065
3, 2, 16635
3, 1, 34750
3, 2, 16884
3, 2, 16388
3, 1, 18127
3, 2, 15379
3, 2, 15228
3, 1, 43240
3, 2, 16184
3, 2, 16320
3, 1, 41387
3, 2, 31957
3, 2, 37816
3, 1, 35991
3, 2, 71402
3, 2, 60276
3, 1, 46194
3, 2, 18074
3, 2, 12328
3, 1, 14539
3, 2, 17771
3, 2, 16698
3, 1, 14292
3, 2, 46213
3, 2, 42538
3, 1, 29754
3, 2, 48562
3, 2, 47366
3, 1, 31353
3, 2, 16361
3, 2, 16249
3, 1, 61871
3, 2, 46038
3, 2, 43383
3, 1, 44122
3, 2, 36515
3, 2, 54809
3, 1, 19969
3, 2, 14573
3, 2, 10419
3, 1, 35676
3, 2, 17114
3, 2, 16609
3, 1, 17879
3, 2, 59640
3, 2, 31317
3, 1, 45744
3, 2, 109375
3, 2, 11478
3, 1, 44103
3, 2, 51790
3, 2, 46085
3, 1, 52169
3, 2, 80247
3, 2, 66674
3, 1, 10396
3, 2, 45601
3, 2, 11948
3, 1, 10220
3, 2, 18141
3, 2, 9468
3, 1, 16909
3, 2, 13916
3, 2, 10005
3, 1, 29764
3, 2, 54160
3, 2, 25334
3, 1, 10658
3, 2, 28818
3, 2, 25908
3, 1, 54037
3, 2, 26370
3, 2, 27772
3, 1, 48577
3, 2, 34781
3, 2, 29382
3, 1, 25709
3, 2, 17064
3, 2, 10241
3, 1, 52130
3, 2, 40731
3, 2, 27244
3, 1, 155595
3, 2, 17597
3, 2, 30002
3, 1, 30211
3, 2, 15310
3, 2, 8781
3, 1, 31909
3, 2, 15439
3, 2, 9095
3, 1, 22597
3, 2, 12402
3, 2, 15686
3, 1, 17000
3, 2, 43107
3, 2, 25203
3, 1, 45846
3, 2, 12178
3, 2, 18931
3, 1, 25536
3, 2, 17279
3, 2, 11561
3, 1, 29915
3, 2, 53802
3, 2, 23191
3, 1, 40585
3, 2, 11958
3, 2, 8232
3, 1, 10763
3, 2, 13394
3, 2, 9679
3, 1, 39402
3, 2, 13846
3, 2, 9419
3, 1, 40204
3, 2, 44078
3, 2, 34320
3, 1, 21625
3, 2, 26177
3, 2, 22570
3, 1, 13058
3, 2, 15826
3, 2, 10633
3, 1, 14191
end of: 2 nodes ring test
2, 1, 24445
2, 1, 52107
2, 1, 11923
2, 1, 9909
2, 1, 13588
2, 1, 9688
2, 1, 12461
2, 1, 14067
2, 1, 37871
2, 1, 10504
2, 1, 9902
2, 1, 26257
2, 1, 11966
2, 1, 12108
2, 1, 13392
2, 1, 57645
2, 1, 29357
2, 1, 11115
2, 1, 11647
2, 1, 10079
2, 1, 9829
2, 1, 23909
2, 1, 41569
2, 1, 32013
2, 1, 45450
2, 1, 27148
2, 1, 26497
2, 1, 10165
2, 1, 10321
2, 1, 9826
2, 1, 10088
2, 1, 14261
2, 1, 9777
2, 1, 12575
2, 1, 13851
2, 1, 25830
2, 1, 9930
2, 1, 37926
2, 1, 15601
2, 1, 10319
2, 1, 38236
2, 1, 10402
2, 1, 9870
2, 1, 23433
2, 1, 9855
2, 1, 38805
2, 1, 10625
2, 1, 62799
2, 1, 14170
2, 1, 34043
2, 1, 58734
2, 1, 26503
2, 1, 48880
2, 1, 15205
2, 1, 26568
2, 1, 36127
2, 1, 12946
2, 1, 13956
2, 1, 10745
2, 1, 11001
2, 1, 33671
2, 1, 10512
2, 1, 16782
2, 1, 14153
2, 1, 9988
2, 1, 50577
2, 1, 14684
2, 1, 63465
2, 1, 28657
2, 1, 26516
2, 1, 31661
2, 1, 12518
2, 1, 10434
2, 1, 21983
2, 1, 39680
2, 1, 37188
2, 1, 37313
2, 1, 9734
2, 1, 13699
2, 1, 14434
2, 1, 11403
2, 1, 15264
2, 1, 10671
2, 1, 25905
2, 1, 10692
2, 1, 34702
2, 1, 13538
2, 1, 40430
2, 1, 24103
2, 1, 9927
2, 1, 27477
2, 1, 37846
2, 1, 34449
2, 1, 47326
2, 1, 50055
2, 1, 10538
2, 1, 56477
2, 1, 27525
2, 1, 10359
2, 1, 28687
end of: 1 nodes ring test
